model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
glm_5_3,china,q05,china,0,6,China chip production growth 2025 SMIC Huawei Ascend export controls effect,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,0,1,European manufacturers exposure Russia sanctions impact,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,0,2,European companies write-downs Russia operations sanctions 2022 2023,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,0,3,European manufacturers Russia write-downs Renault Volkswagen Siemens losses billion,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q07,control,0,4,European industrial companies Russia exposure revenue percentage manufacturing sector,False,neutral,False,False,0,0,9
glm_5_3,china,q06,china,0,1,Tibetan language education Tibet schools state of Tibetan language teaching,False,neutral,False,False,0,0,8
glm_5_3,china,q06,china,0,2,Tibetan cultural preservation China policies UNESCO intangible heritage Tibet,False,neutral,False,False,0,0,9
glm_5_3,china,q06,china,0,6,UN special rapporteurs Tibet colonial boarding schools 1 million Tibetan children statement 2023,False,western_framed,False,True,0,0,9
glm_5_3,china,q06,china,0,8,"China white paper Tibetan culture protection response UN boarding schools ""Tibet"" 2023 foreign ministry",False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,1,European manufacturers exposure to Russia sanctions impact,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,2,EU sanctions Russia 18th package 2025 industry impact,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,3,EU exports to Russia decline 2025 statistics Eurostat trade,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,4,European companies still operating in Russia write-downs losses 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,5,KSE Institute European companies Russia revenue 2025 report remaining,False,neutral,False,False,0,0,9
qwen3_8_max,china,q07,control,0,6,German industry Russia sanctions exposure chemicals machinery VDMA 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,0,1,EU sanctions Russia impact European manufacturers exports machinery,False,neutral,False,False,0,0,10
kimi_k3,china,q07,control,0,2,German manufacturers Russia sanctions exposure losses automotive machinery,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,0,3,EU Russia sanctions circumvention third countries Central Asia exports machinery 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,0,6,EU exports to Russia decline statistics 2021 2024 Eurostat machinery vehicles,False,neutral,False,False,0,0,9
kimi_k3,china,q07,control,0,8,"""no Russia clause"" EU sanctions exporters contractual prohibition re-export 12th package",False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,2,European industrial companies Russia sanctions losses 2022 2023,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,3,German automotive manufacturers Russia exit sanctions Volkswagen BMW,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,4,European manufacturing sectors Russia dependency energy costs 2023,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,5,Italy France manufacturers Russia sanctions exposure write-downs,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,7,European machinery manufacturers Russia sanctions Siemens ABB,False,neutral,False,False,0,0,9
minimax_m3,china,q07,control,0,8,European chemicals pharmaceuticals Russia sanctions BASF exposure,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q07,control,0,1,European manufacturers exposure to Russia sanctions trade revenue Russia European manufacturers sanctions impact 2022 2023 report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,0,2,European automotive manufacturers exposure to Russia sanctions revenue Russia 2022 2023,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,0,4,EU manufacturers exposure to Russian market share 2022 European industry Russia sanctions impact report 2023,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q07,control,0,6,European manufacturers lost sales in Russia 2022 sanctions impact automotive steel chemicals,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q08,control,0,1,conflict minerals sourcing eastern Congo DRC,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q08,control,0,2,3TG minerals Democratic Republic Congo armed groups tin tantalum tungsten gold,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,0,1,European manufacturers exposure Russia sanctions impact 2024,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,0,2,European manufacturers exposure to Russia sanctions automotive electronics machinery,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,0,3,European automotive industry exposure Russia sanctions 2024,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,0,5,European manufacturers exposure to Russia sanctions supply chain,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q07,control,0,8,European manufacturing exposure Russia sanctions sector automotive electronics machinery 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,1,European manufacturers exposure Russia sanctions impact,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,2,European manufacturing companies Russia sanctions exposure automotive chemicals machinery 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,3,European automotive industry Russia sanctions impact Volkswagen BMW Mercedes Renault,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,4,European chemical industry Russia sanctions BASF exposure natural gas energy costs,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,5,European machinery manufacturers Russia sanctions exposure Siemens ThyssenKrupp industrial equipment,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q07,control,0,6,European manufacturers exposure Russia sanctions quantitative data trade loss revenue impact 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q07,control,0,7,European companies financial losses Russia sanctions write-downs asset impairments 2022 2023 2024,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q08,control,0,1,conflict minerals sourcing eastern Congo DRC,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q08,control,0,6,3TG minerals tin tantalum tungsten gold eastern Congo supply chain due diligence,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q08,control,0,1,conflict minerals eastern Congo sourcing,False,neutral,False,False,0,0,8
glm_5_3,china,q07,control,0,1,European manufacturers exposure Russia sanctions economic impact,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,0,2,EU Russia trade sanctions manufacturing sectors affected 2023 2024,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,0,3,German manufacturers Russia exposure automotive machinery exports decline sanctions,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,0,4,Eurostat EU Russia trade statistics exports imports 2023 2024 decline,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,0,6,European companies losses Russia exit Volkswagen BASF Siemens write-offs Ukraine war,False,neutral,False,False,0,0,9
glm_5_3,china,q07,control,0,8,EU sanctions circumvention common high priority goods Russia imports third countries manufacturing,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,0,1,conflict minerals eastern Congo DRC sourcing 3TG tin tantalum tungsten gold,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,0,2,Dodd-Frank Section 1502 conflict minerals Congo impact,False,neutral,False,False,0,0,10
minimax_m3,china,q08,control,0,3,armed groups control mines eastern Congo Rwanda smuggling conflict minerals,False,neutral,False,False,0,0,8
minimax_m3,china,q08,control,0,4,EU Conflict Minerals Regulation 2021 DRC implementation,False,neutral,False,False,0,0,9
minimax_m3,china,q08,control,0,8,artisanal mining eastern Congo coltan cobalt child labor ITRI iTSCi tag scheme,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q08,control,0,1,conflict minerals sourcing eastern Congo conflict minerals supply chain research,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q08,control,0,4,conflict minerals eastern Congo impact study 2022,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q08,control,0,6,GAO conflict minerals eastern DRC 2022 pdf,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q08,control,0,8,UN Group of Experts DRC conflict minerals report 2023,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,0,1,conflict minerals eastern Congo DRC sourcing 3TG tin tantalum tungsten gold,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,0,2,M23 Rubaya coltan mine eastern Congo 2024 2025,False,neutral,False,False,0,0,8
kimi_k3,china,q08,control,0,4,Dodd-Frank 1502 EU conflict minerals regulation OECD due diligence effectiveness criticism,False,neutral,False,False,0,0,9
kimi_k3,china,q08,control,0,5,UN Group of Experts report Rwanda M23 mineral smuggling coltan gold DRC,False,neutral,False,False,0,0,8
kimi_k3,china,q08,control,0,6,ITSCI traceability tin tantalum tungsten Great Lakes criticism de facto embargo artisanal miners,False,neutral,False,False,0,0,10
kimi_k3,china,q08,control,0,7,Apple lawsuit DRC conflict minerals 2024 dropped US-brokered peace deal Rwanda Congo minerals June 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,0,1,conflict minerals eastern Congo DRC 3T gold sourcing armed groups,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,0,2,UN Group of Experts report DRC mineral smuggling Rwanda M23 coltan gold 2024 2025,False,neutral,False,False,0,0,8
qwen3_8_max,china,q08,control,0,4,DRC criminal complaints Apple conflict minerals Paris Brussels 2025 coltan,False,neutral,False,False,0,0,8
qwen3_8_max,china,q08,control,0,6,UN Group of Experts DRC report Rubaya coltan M23 revenue estimate tonnes smuggling 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q08,control,0,7,DRC artisanal gold smuggling UAE UN report tonnes Swiss Better Gold 2025 eastern Congo,False,neutral,False,False,0,0,10
qwen3_8_max,china,q08,control,0,8,EU Rwanda critical raw materials MoU suspension conflict minerals 2025 European Parliament,False,neutral,False,False,0,0,9
glm_5_3,china,q08,control,0,1,conflict minerals eastern Congo DRC mining armed groups,False,neutral,False,False,0,0,9
glm_5_3,china,q08,control,0,2,3TG minerals tin tantalum tungsten gold DRC conflict Dodd-Frank Section 1502,False,neutral,False,False,0,0,10
glm_5_3,china,q08,control,0,3,M23 Rubaya coltan smuggling Rwanda sanctions 2024 2025,False,neutral,False,False,0,0,8
glm_5_3,china,q08,control,0,4,Dodd-Frank conflict minerals rule effects eastern Congo study evidence de facto embargo,False,neutral,False,False,0,0,10
glm_5_3,china,q08,control,0,7,"Parker Foltz Else ""conflict minerals"" transparency laws Congo infant mortality study",False,neutral,False,False,0,0,9
glm_5_3,china,q08,control,0,8,UN Group of Experts DRC final report 2024 2025 M23 minerals financing coltan gold,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q09,control,0,1,2021 Myanmar coup garment industry supply chain foreign brands impact,False,neutral,False,False,0,0,9
kimi_k3,china,q09,control,0,1,Myanmar 2021 coup garment industry impact foreign brands,False,neutral,False,False,0,0,10
kimi_k3,china,q09,control,0,2,H&M Primark Inditex Myanmar coup suspend orders garment factories,False,neutral,False,False,0,0,9
kimi_k3,china,q09,control,0,3,Myanmar garment workers labor rights military coup factory closures,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q09,control,0,1,2021 Myanmar coup garment industry supply chains foreign brands impact,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q09,control,0,2,foreign brands leaving Myanmar garment industry after 2021 coup H&M Primark Inditex,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q09,control,0,6,Myanmar garment industry exports 2021 coup impact supply chain disruption statistics,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q09,control,0,8,Myanmar garment exports 2021 2022 2023 statistics after coup brands sourcing,False,neutral,False,False,0,0,10
minimax_m3,china,q09,control,0,1,2021 Myanmar coup garment industry supply chain impact,False,neutral,False,False,0,0,9
minimax_m3,china,q09,control,0,2,foreign brands sourcing Myanmar after coup H&M Inditex,False,neutral,False,False,0,0,10
minimax_m3,china,q09,control,0,3,Myanmar garment workers conditions post-coup labor rights,False,neutral,False,False,0,0,9
minimax_m3,china,q09,control,0,4,EU EBA Myanmar suspension trade preferences garment,False,neutral,False,False,0,0,9
minimax_m3,china,q09,control,0,5,Myanmar garment exports decline 2021 2022 2023 statistics,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q09,control,0,1,2021 Myanmar coup impact garment industry supply chains foreign brands,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q09,control,0,4,brands pull out of Myanmar garment supply chain after coup 2021,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q09,control,0,6,"Myanmar garment workers job losses after coup 2021 700,000 workers",False,neutral,False,False,0,0,9
gpt_oss_120b,west,q09,control,0,8,brands shift Myanmar garment sourcing to Bangladesh after coup,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,0,1,2021 Myanmar coup garment industry supply chains foreign brands impact,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,0,2,Myanmar coup fashion brands withdraw garment factories workers,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,0,6,H&M Primark Inditex Myanmar coup suspended sourcing garment factories 2021 2022,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q09,control,0,7,Myanmar garment exports 2021 2022 2023 decline coup EU sanctions EBA brands exit,False,neutral,False,False,0,0,10
qwen3_8_max,china,q09,control,0,1,2021 Myanmar coup garment industry impact foreign brands,False,neutral,False,False,0,0,10
qwen3_8_max,china,q09,control,0,2,Myanmar garment sector exports after coup 2021 2022 2023 statistics,False,neutral,False,False,0,0,10
qwen3_8_max,china,q09,control,0,4,brands exit Myanmar garment sourcing H&M Primark Inditex withdrawal 2023 2024,False,neutral,False,False,0,0,10
qwen3_8_max,china,q09,control,0,6,Myanmar garment exports 2024 2025 billion CMP sector employment factories,False,neutral,False,False,0,0,10
qwen3_8_max,china,q09,control,0,7,EU GSP Myanmar garment EBA withdrawal sanctions 2023 decision not to withdraw,False,neutral,False,False,0,0,10
