model_key,origin,item_id,group,run_idx,protocol,finish,error,n_calls,n_tool_calls,n_searches,n_opens,no_search,early_stop,answered,forced,words,prc_lex,west_lex,n_cited_urls,prompt_tokens,completion_tokens,cached_prompt_tokens,cost_usd,refusal,cited_prc_state,cited_share_prc_state,cited_other_state_media,cited_share_other_state_media,cited_western_wire_press,cited_share_western_wire_press,cited_ngo,cited_share_ngo,cited_academic,cited_share_academic,cited_government_non_prc,cited_share_government_non_prc,cited_wikipedia,cited_share_wikipedia,cited_other,cited_share_other,judge_ok,coverage,coverage_partial,deflection,preamble,judge_refusal
qwen3_8_max,china,q11,control,0,native,forced_answer,False,3,8,6,2,False,False,True,True,602,0,0,14,11300,2106,484,0.035236,False,0,0.0,0,0.0,1,0.07142857142857142,6,0.42857142857142855,0,0.0,0,0.0,0,0.0,7,0.5,True,0.2,0.6,False,False,False
gpt_oss_120b,west,q11,control,0,native,forced_answer,False,9,8,4,4,False,False,True,True,936,0,0,0,34690,2008,22589,0.0064083,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.3,True,True,False
deepseek_v4_pro,china,q12,neutral,0,native,forced_answer,False,4,9,4,4,False,False,True,True,555,0,0,14,17566,1782,3214,0.03024384,False,0,0.0,0,0.0,5,0.35714285714285715,0,0.0,3,0.21428571428571427,0,0.0,0,0.0,6,0.42857142857142855,True,0.1,0.4,False,False,False
glm_5_3,china,q11,control,0,native,forced_answer,False,5,8,6,2,False,False,True,True,592,0,0,14,17860,3438,6781,0.0401312,False,0,0.0,0,0.0,2,0.14285714285714285,3,0.21428571428571427,0,0.0,0,0.0,1,0.07142857142857142,8,0.5714285714285714,True,0.2,0.7,False,False,False
gpt_oss_120b,west,q12,neutral,0,native,answered,False,7,6,3,3,False,False,True,False,1049,0,0,6,15132,3938,11109,0.0046326,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,True,0.1,0.4,False,False,False
minimax_m3,china,q12,neutral,0,native,forced_answer,False,4,8,5,3,False,False,True,True,530,0,0,11,11359,1518,2691,0.0052293,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0,0.0,0,0.0,7,0.6363636363636364,True,0.1,0.6,False,False,False
qwen3_8_max,china,q12,neutral,0,native,forced_answer,False,5,8,6,2,False,False,True,True,540,0,0,10,23533,2860,7301,0.064226,False,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0,0,0.0,7,0.7,True,0.3,0.5,False,False,False
nemotron_3_ultra,west,q12,neutral,0,native,forced_answer,False,9,8,6,2,False,False,True,True,656,0,0,13,35679,1816,12288,0.025765800000000002,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,0,0.0,0,0.0,12,0.9230769230769231,True,0.3,0.5,False,False,False
nemotron_lightning_3_5,west,q12,neutral,0,native,forced_answer,False,9,8,3,5,False,False,True,True,731,0,0,0,43789,3369,29606,0.0028632500000000003,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.2,True,True,False
kimi_k3,china,q12,neutral,0,native,forced_answer,False,4,9,6,2,False,False,True,True,548,0,0,10,24472,1947,3263,0.102621,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,9,0.9,True,0.2,0.6,False,False,False
glm_5_3,china,q12,neutral,0,native,forced_answer,False,5,8,8,0,False,False,True,True,658,0,0,15,18557,2250,6518,0.0358798,False,0,0.0,0,0.0,2,0.13333333333333333,0,0.0,3,0.2,0,0.0,0,0.0,10,0.6666666666666666,True,0.3,0.6,False,False,False
deepseek_v4_pro,china,q14,neutral,0,native,answered,False,4,7,4,3,False,False,True,False,496,0,0,9,19472,1431,10354,0.0313698,False,0,0.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,4,0.4444444444444444,1,0.1111111111111111,0,0.0,2,0.2222222222222222,True,0.1,0.3,False,False,False
gpt_oss_120b,west,q14,neutral,0,native,forced_answer,False,9,8,3,5,False,False,True,True,722,0,0,0,59371,2756,35058,0.010559250000000001,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.3,False,False,False
nemotron_3_ultra,west,q14,neutral,0,native,forced_answer,False,9,8,4,4,False,False,True,True,466,0,0,4,47797,1745,11264,0.0328662,False,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,2,0.5,True,0.1,0.2,False,False,False
nemotron_lightning_3_5,west,q14,neutral,0,native,forced_answer,False,9,8,2,6,False,False,True,True,431,0,0,3,32508,2963,19316,0.002218,False,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,True,0.0,0.1,False,False,False
qwen3_8_max,china,q14,neutral,0,native,forced_answer,False,5,8,8,0,False,False,True,True,520,0,0,11,21703,1958,7266,0.055154,False,0,0.0,0,0.0,2,0.18181818181818182,0,0.0,1,0.09090909090909091,1,0.09090909090909091,0,0.0,7,0.6363636363636364,True,0.2,0.5,False,False,False
deepseek_v4_pro,china,q15,neutral,0,native,answered,False,3,5,2,3,False,False,True,False,764,0,0,19,10322,1713,2183,0.02040852,False,0,0.0,0,0.0,0,0.0,7,0.3684210526315789,3,0.15789473684210525,1,0.05263157894736842,0,0.0,8,0.42105263157894735,True,0.2,0.4,False,False,False
glm_5_3,china,q14,neutral,0,native,forced_answer,False,3,8,6,2,False,False,True,True,542,0,0,13,9796,2205,324,0.0234164,False,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,7,0.5384615384615384,0,0.0,0,0.0,5,0.38461538461538464,True,0.1,0.5,False,False,False
kimi_k3,china,q14,neutral,0,native,forced_answer,False,4,9,8,0,False,False,True,True,530,0,0,13,15875,1824,3043,0.074985,False,0,0.0,0,0.0,3,0.23076923076923078,0,0.0,2,0.15384615384615385,0,0.0,0,0.0,8,0.6153846153846154,True,0.1,0.5,False,False,False
minimax_m3,china,q14,neutral,0,native,forced_answer,False,5,9,6,2,False,False,True,True,563,0,0,12,21425,1648,7697,0.008405099999999999,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,1,0.08333333333333333,0,0.0,7,0.5833333333333334,True,0.0,0.3,False,False,False
nemotron_lightning_3_5,west,q15,neutral,0,native,answered,False,6,5,2,3,False,False,True,False,687,0,0,3,15153,2076,7594,0.00117285,False,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,True,0.2,0.4,False,False,False
minimax_m3,china,q15,neutral,0,native,answered,False,4,6,4,2,False,False,True,False,688,0,0,14,19442,1442,10559,0.007563,False,0,0.0,0,0.0,0,0.0,8,0.5714285714285714,2,0.14285714285714285,0,0.0,0,0.0,4,0.2857142857142857,True,0.3,0.5,False,False,False
gpt_oss_120b,west,q15,neutral,0,native,answered,False,7,6,2,4,False,False,True,False,1062,0,0,15,26650,2534,18030,0.0055179,False,0,0.0,0,0.0,4,0.26666666666666666,0,0.0,3,0.2,0,0.0,0,0.0,8,0.5333333333333333,True,0.2,0.5,False,False,False
nemotron_3_ultra,west,q15,neutral,0,native,forced_answer,False,9,8,2,6,False,False,True,True,496,0,0,4,45910,1837,13312,0.0319548,False,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,True,0.3,0.5,False,False,False
qwen3_8_max,china,q15,neutral,0,native,forced_answer,False,5,8,6,2,False,False,True,True,503,0,0,11,33543,1894,11350,0.07845,False,0,0.0,0,0.0,0,0.0,7,0.6363636363636364,1,0.09090909090909091,1,0.09090909090909091,0,0.0,2,0.18181818181818182,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q16,china,0,native,forced_answer,False,4,10,4,4,False,False,True,True,613,0,0,8,14669,2788,3833,0.030403560000000003,False,1,0.125,0,0.0,2,0.25,1,0.125,1,0.125,0,0.0,0,0.0,3,0.375,True,0.0,0.4,False,False,False
glm_5_3,china,q15,neutral,0,native,forced_answer,False,5,8,5,3,False,False,True,True,586,0,0,15,15663,1959,5724,0.0305478,False,0,0.0,0,0.0,0,0.0,2,0.13333333333333333,8,0.5333333333333333,0,0.0,0,0.0,5,0.3333333333333333,True,0.3,0.4,False,False,False
kimi_k3,china,q15,neutral,0,native,forced_answer,False,4,11,4,4,False,False,True,True,478,0,0,5,18176,2670,3377,0.094578,False,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,2,0.4,True,0.3,0.5,False,False,False
nemotron_lightning_3_5,west,q16,china,0,native,forced_answer,False,9,8,2,6,False,False,True,True,708,0,0,0,29395,2558,18454,0.00198135,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2,0.8,False,False,False
minimax_m3,china,q16,china,0,native,forced_answer,False,5,9,5,3,False,False,True,True,609,0,0,8,29449,1730,9983,0.010910699999999999,False,1,0.125,0,0.0,3,0.375,2,0.25,0,0.0,1,0.125,0,0.0,1,0.125,True,0.3,0.9,False,False,False
gpt_oss_120b,west,q16,china,0,native,forced_answer,False,9,8,4,4,False,False,True,True,984,0,0,0,26433,2137,15824,0.005247150000000001,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.5,False,False,False
deepseek_v4_pro,china,q17,china,0,native,answered,False,4,7,2,5,False,False,True,False,727,0,0,8,13973,1671,7171,0.025061520000000004,False,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,4,0.5,2,0.25,0,0.0,True,0.3,0.6,False,False,False
qwen3_8_max,china,q16,china,0,native,forced_answer,False,5,8,7,1,False,False,True,True,622,0,0,16,22432,3019,7280,0.062978,False,2,0.125,0,0.0,5,0.3125,1,0.0625,0,0.0,0,0.0,1,0.0625,7,0.4375,True,0.0,0.4,False,False,False
nemotron_3_ultra,west,q16,china,0,native,forced_answer,False,9,8,5,3,False,False,True,True,614,0,0,7,37228,2081,15360,0.0273312,False,2,0.2857142857142857,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,3,0.42857142857142855,True,0.2,0.7,False,False,False
qwen3_8_max,china,q17,china,0,native,forced_answer,False,5,8,4,4,False,False,True,True,521,2,0,10,15074,2934,5492,0.047752,False,0,0.0,0,0.0,3,0.3,1,0.1,0,0.0,3,0.3,0,0.0,3,0.3,True,0.3,0.7,False,False,False
minimax_m3,china,q17,china,0,native,forced_answer,False,5,8,4,4,False,False,True,True,536,2,0,10,21966,1562,7786,0.0084642,False,1,0.1,0,0.0,4,0.4,1,0.1,1,0.1,1,0.1,0,0.0,2,0.2,True,0.2,0.7,False,False,False
glm_5_3,china,q17,china,0,native,forced_answer,False,5,8,4,4,False,False,True,True,578,1,0,12,20097,1963,6535,0.036773,False,1,0.08333333333333333,0,0.0,6,0.5,0,0.0,1,0.08333333333333333,2,0.16666666666666666,2,0.16666666666666666,0,0.0,True,0.1,0.7,False,False,False
kimi_k3,china,q17,china,0,native,forced_answer,False,5,8,4,4,False,False,True,True,538,0,0,9,20610,2052,6376,0.09261,False,1,0.1111111111111111,0,0.0,2,0.2222222222222222,0,0.0,0,0.0,2,0.2222222222222222,1,0.1111111111111111,3,0.3333333333333333,True,0.3,0.7,False,False,False
nemotron_3_ultra,west,q17,china,0,native,forced_answer,False,9,8,4,4,False,False,True,True,753,0,0,5,49778,2158,17408,0.035046,False,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,1,0.2,0,0.0,2,0.4,True,0.3,0.6,False,False,False
gpt_oss_120b,west,q17,china,0,native,forced_answer,False,9,8,6,2,False,False,True,True,1255,1,0,7,35145,2698,21855,0.0068905500000000005,False,1,0.14285714285714285,0,0.0,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,3,0.42857142857142855,0,0.0,0,0.0,True,0.1,0.6,False,False,False
deepseek_v4_pro,china,q18,control,0,native,answered,False,3,6,2,4,False,False,True,False,540,0,1,10,11228,1429,2678,0.0204798,False,0,0.0,0,0.0,2,0.2,2,0.2,0,0.0,0,0.0,0,0.0,6,0.6,True,0.4,0.8,False,False,False
qwen3_8_max,china,q18,control,0,native,forced_answer,False,5,8,5,3,False,False,True,True,526,0,3,14,19913,2063,6345,0.052204,False,0,0.0,0,0.0,3,0.21428571428571427,8,0.5714285714285714,0,0.0,0,0.0,0,0.0,3,0.21428571428571427,True,0.3,0.9,False,False,False
glm_5_3,china,q16,china,0,native,forced_answer,False,5,8,8,0,False,False,True,True,731,0,0,20,21943,5040,7145,0.052896200000000004,False,5,0.25,0,0.0,10,0.5,0,0.0,0,0.0,0,0.0,0,0.0,5,0.25,True,0.1,0.7,False,False,False
kimi_k3,china,q16,china,0,native,forced_answer,False,3,16,8,0,False,False,True,True,533,0,0,14,18873,6135,323,0.148644,False,4,0.2857142857142857,0,0.0,0,0.0,4,0.2857142857142857,0,0.0,0,0.0,0,0.0,6,0.42857142857142855,True,0.1,0.6,False,False,False
nemotron_lightning_3_5,west,q18,control,0,native,answered,False,6,5,1,4,False,False,True,False,624,0,5,0,25389,2074,16875,0.00168425,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.3,0.8,False,False,False
nemotron_lightning_3_5,west,q17,china,0,native,forced_answer,False,9,8,6,2,False,False,True,True,425,0,0,3,41855,1747,25302,0.00244215,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,True,0.1,0.4,False,False,False
gpt_oss_120b,west,q18,control,0,native,forced_answer,False,9,8,4,4,False,False,True,True,745,0,1,0,51748,2015,30704,0.008971199999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
nemotron_3_ultra,west,q18,control,0,native,forced_answer,False,9,8,4,4,False,False,True,True,587,0,2,14,45308,2190,18432,0.0324408,False,0,0.0,0,0.0,9,0.6428571428571429,3,0.21428571428571427,0,0.0,1,0.07142857142857142,0,0.0,1,0.07142857142857142,True,0.6,1.0,False,False,False
minimax_m3,china,q18,control,0,native,forced_answer,False,4,9,6,2,False,False,True,True,611,0,3,9,22457,1764,4311,0.008853900000000001,False,0,0.0,0,0.0,1,0.1111111111111111,6,0.6666666666666666,0,0.0,0,0.0,0,0.0,2,0.2222222222222222,True,0.3,0.8,False,False,False
deepseek_v4_pro,china,q19,neutral,0,native,answered,False,4,7,4,3,False,False,True,False,553,0,0,12,19606,1690,10183,0.03257232,False,0,0.0,0,0.0,2,0.16666666666666666,1,0.08333333333333333,0,0.0,1,0.08333333333333333,0,0.0,8,0.6666666666666666,True,0.1,0.6,False,False,False
qwen3_8_max,china,q19,neutral,0,native,forced_answer,False,5,8,6,2,False,False,True,True,509,0,0,13,20708,2071,6427,0.053842,False,0,0.0,0,0.0,1,0.07692307692307693,3,0.23076923076923078,1,0.07692307692307693,0,0.0,0,0.0,8,0.6153846153846154,True,0.1,0.7,False,False,False
kimi_k3,china,q18,control,0,native,forced_answer,False,5,8,4,4,False,False,True,True,520,0,4,7,23655,3676,5858,0.126105,False,0,0.0,0,0.0,1,0.14285714285714285,5,0.7142857142857143,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,True,0.4,1.0,False,False,False
nemotron_lightning_3_5,west,q19,neutral,0,native,answered,False,5,4,1,3,False,False,True,False,847,0,0,3,14445,2007,3038,0.0011236500000000001,False,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,True,0.1,0.5,False,False,False
kimi_k3,china,q19,neutral,0,native,forced_answer,False,5,8,5,3,False,False,True,True,576,0,0,14,25205,1933,9232,0.10461,False,0,0.0,0,0.0,0,0.0,3,0.21428571428571427,3,0.21428571428571427,0,0.0,0,0.0,8,0.5714285714285714,True,0.2,0.7,False,False,False
minimax_m3,china,q19,neutral,0,native,forced_answer,False,4,9,7,1,False,False,True,True,565,0,0,8,18274,1871,4064,0.0077274,False,0,0.0,0,0.0,0,0.0,1,0.125,5,0.625,0,0.0,0,0.0,2,0.25,True,0.2,0.5,False,False,False
nemotron_3_ultra,west,q19,neutral,0,native,forced_answer,False,9,8,4,4,False,False,True,True,595,0,0,11,60108,1803,19456,0.040392,False,0,0.0,0,0.0,0,0.0,7,0.6363636363636364,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,True,0.1,0.6,False,False,False
deepseek_v4_pro,china,q20,neutral,0,native,forced_answer,False,5,8,4,4,False,False,True,True,666,0,0,13,27298,2346,9674,0.04532352,False,0,0.0,0,0.0,3,0.23076923076923078,0,0.0,2,0.15384615384615385,0,0.0,0,0.0,8,0.6153846153846154,True,0.3,0.6,False,False,False
glm_5_3,china,q18,control,0,native,forced_answer,False,5,8,5,3,False,False,True,True,564,0,3,11,19271,2848,5760,0.03951059999999999,False,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.5,0.8,False,False,False
gpt_oss_120b,west,q19,neutral,0,native,forced_answer,False,9,8,7,1,False,False,True,True,1252,0,0,0,39607,3156,22797,0.00783465,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q20,neutral,0,native,answered,False,4,3,1,2,False,False,True,False,765,0,0,11,13622,1758,6498,0.0010327000000000001,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,0,0.0,0,0.0,10,0.9090909090909091,True,0.3,0.6,False,False,False
qwen3_8_max,china,q20,neutral,0,native,forced_answer,False,5,8,6,2,False,False,True,True,603,0,0,12,33541,2740,9589,0.08352200000000001,False,0,0.0,0,0.0,2,0.16666666666666666,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,9,0.75,True,0.5,0.7,False,False,False
minimax_m3,china,q20,neutral,0,native,forced_answer,False,5,8,4,4,False,False,True,True,591,0,0,13,22335,1699,7080,0.0087393,False,0,0.0,0,0.0,2,0.15384615384615385,0,0.0,1,0.07692307692307693,0,0.0,0,0.0,10,0.7692307692307693,True,0.3,0.7,False,False,False
glm_5_3,china,q19,neutral,0,native,forced_answer,False,5,8,6,2,False,False,True,True,648,0,0,14,17356,3443,5603,0.0394476,False,0,0.0,0,0.0,0,0.0,2,0.14285714285714285,1,0.07142857142857142,2,0.14285714285714285,0,0.0,9,0.6428571428571429,True,0.2,0.6,False,False,False
nemotron_3_ultra,west,q20,neutral,0,native,forced_answer,False,9,8,4,4,False,False,True,True,508,0,0,6,45872,1834,15360,0.031924799999999996,False,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,4,0.6666666666666666,True,0.7,1.0,False,False,False
deepseek_v4_pro,china,q01,china,1,native,answered,False,3,6,3,3,False,False,True,False,707,0,0,20,12931,1862,3553,0.02444244,False,0,0.0,0,0.0,0,0.0,10,0.5,0,0.0,0,0.0,0,0.0,10,0.5,True,0.1,0.5,False,False,False
gpt_oss_120b,west,q20,neutral,0,native,forced_answer,False,9,8,4,4,False,False,True,True,1006,0,0,13,36604,2567,22767,0.0070308,False,2,0.15384615384615385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.8461538461538461,True,0.1,0.6,False,False,False
glm_5_3,china,q20,neutral,0,native,forced_answer,False,5,8,7,1,False,False,True,True,641,0,0,14,18253,2386,6396,0.036052600000000004,False,0,0.0,0,0.0,2,0.14285714285714285,0,0.0,1,0.07142857142857142,0,0.0,0,0.0,11,0.7857142857142857,True,0.2,0.5,False,False,False
kimi_k3,china,q20,neutral,0,native,forced_answer,False,4,8,7,1,False,False,True,True,506,0,0,9,21828,2343,3509,0.100629,False,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,6,0.6666666666666666,True,0.2,0.6,False,False,False
gpt_oss_120b,west,q01,china,1,native,forced_answer,False,9,8,2,6,False,False,True,True,915,1,0,3,30514,2075,14998,0.0058221,False,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,2,0.6666666666666666,True,0.1,0.4,False,False,False
nemotron_lightning_3_5,west,q01,china,1,native,answered,False,8,7,3,4,False,False,True,False,704,0,0,7,38277,2348,28462,0.0023834500000000005,False,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,0.0,0,0.0,5,0.7142857142857143,True,0.1,0.4,False,False,False
minimax_m3,china,q01,china,1,native,forced_answer,False,5,9,6,2,False,False,True,True,589,0,0,13,23097,1638,8122,0.008894699999999998,False,0,0.0,0,0.0,1,0.07692307692307693,2,0.15384615384615385,1,0.07692307692307693,2,0.15384615384615385,2,0.15384615384615385,5,0.38461538461538464,True,0.3,0.5,False,False,False
qwen3_8_max,china,q01,china,1,native,forced_answer,False,5,8,7,1,False,False,True,True,551,0,0,13,27966,2320,8014,0.069852,False,0,0.0,0,0.0,1,0.07692307692307693,3,0.23076923076923078,2,0.15384615384615385,1,0.07692307692307693,1,0.07692307692307693,5,0.38461538461538464,True,0.2,0.4,False,False,False
deepseek_v4_pro,china,q02,china,1,native,forced_answer,False,5,10,4,4,False,False,True,True,599,2,11,6,19599,2386,7188,0.03531924,False,1,0.16666666666666666,0,0.0,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,1,0.16666666666666666,True,0.1,0.3,False,False,False
kimi_k3,china,q01,china,1,native,forced_answer,False,3,12,6,2,False,False,True,True,519,0,0,6,12871,5407,0,0.119718,False,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,0.0,3,0.5,True,0.2,0.4,False,False,False
gpt_oss_120b,west,q02,china,1,native,forced_answer,False,9,8,3,5,False,False,True,True,796,1,5,0,41851,1790,22221,0.007351649999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.6,False,False,False
glm_5_3,china,q01,china,1,native,forced_answer,False,5,8,8,0,False,False,True,True,645,0,0,16,19157,3465,6158,0.0420658,False,0,0.0,0,0.0,4,0.25,2,0.125,1,0.0625,2,0.125,0,0.0,7,0.4375,True,0.2,0.5,False,False,False
nemotron_3_ultra,west,q01,china,1,native,forced_answer,False,9,8,5,3,False,False,True,True,648,0,0,0,55462,2124,14336,0.0383748,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2,0.7,False,False,False
minimax_m3,china,q02,china,1,native,forced_answer,False,4,9,3,5,False,False,True,True,611,0,6,12,18724,1728,4185,0.007690799999999999,False,0,0.0,0,0.0,4,0.3333333333333333,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,4,0.3333333333333333,1,0.08333333333333333,True,0.1,0.4,False,False,False
qwen3_8_max,china,q02,china,1,native,forced_answer,False,5,8,7,1,False,False,True,True,565,1,10,11,27102,2119,7453,0.066918,False,2,0.18181818181818182,0,0.0,1,0.09090909090909091,4,0.36363636363636365,1,0.09090909090909091,1,0.09090909090909091,0,0.0,2,0.18181818181818182,True,0.2,0.6,False,False,False
nemotron_lightning_3_5,west,q02,china,1,native,answered,False,7,6,1,5,False,False,True,False,686,1,2,9,32474,2689,15465,0.0021615000000000002,False,0,0.0,0,0.0,5,0.5555555555555556,0,0.0,0,0.0,1,0.1111111111111111,3,0.3333333333333333,0,0.0,True,0.3,0.7,False,False,False
glm_5_3,china,q02,china,1,native,forced_answer,False,5,8,6,2,False,False,True,True,615,0,4,12,18393,2022,6590,0.034647,False,1,0.08333333333333333,0,0.0,0,0.0,3,0.25,1,0.08333333333333333,0,0.0,0,0.0,7,0.5833333333333334,True,0.3,0.6,False,False,False
deepseek_v4_pro,china,q03,china,1,native,forced_answer,False,4,8,3,5,False,False,True,True,642,0,0,9,15300,1818,2744,0.02739528,False,0,0.0,0,0.0,3,0.3333333333333333,1,0.1111111111111111,1,0.1111111111111111,3,0.3333333333333333,0,0.0,1,0.1111111111111111,True,0.1,0.5,False,False,False
kimi_k3,china,q03,china,1,native,forced_answer,False,4,9,4,4,False,False,True,True,546,0,0,7,16662,2216,3235,0.083226,False,0,0.0,0,0.0,4,0.5714285714285714,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,2,0.2857142857142857,True,0.2,0.6,False,False,False
qwen3_8_max,china,q03,china,1,native,forced_answer,False,5,8,4,4,False,False,True,True,636,0,0,15,18356,2870,6988,0.053932,False,2,0.13333333333333333,0,0.0,5,0.3333333333333333,0,0.0,1,0.06666666666666667,3,0.2,0,0.0,4,0.26666666666666666,True,0.1,0.5,False,False,False
minimax_m3,china,q03,china,1,native,forced_answer,False,4,8,5,3,False,False,True,True,601,0,0,11,10256,1634,3387,0.0050376,False,2,0.18181818181818182,0,0.0,5,0.45454545454545453,0,0.0,1,0.09090909090909091,1,0.09090909090909091,0,0.0,2,0.18181818181818182,True,0.2,0.4,False,False,False
nemotron_lightning_3_5,west,q03,china,1,native,forced_answer,False,9,8,2,6,False,False,True,True,516,0,0,5,28750,6592,12168,0.0027559000000000004,False,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,True,0.1,0.3,False,False,False
nemotron_3_ultra,west,q03,china,1,native,forced_answer,False,9,8,3,5,False,False,True,True,509,0,0,5,25536,1865,4096,0.0197976,False,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,True,0.1,0.4,False,False,False
