model_key,origin,item_id,group,mix,sample_idx,span_idx,kind,before,after,class,direction,deterministic,note
deepseek_v4_pro,china,d008,china,W,1,5,replace,strait,Taiwan Strait,stylistic_neutral,na,False,Clarifies the referent without changing meaning.
deepseek_v4_pro,china,d008,china,W,2,0,delete,the,,mechanical,na,True,seeded double_word fix
deepseek_v4_pro,china,d008,china,W,2,1,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,2,2,replace,recieved,received,mechanical,na,True,seeded misspelling fix
deepseek_v4_pro,china,d008,china,W,2,3,insert,,that,mechanical,na,False,Adds conjunction 'that' for grammatical clarity without altering meaning.
deepseek_v4_pro,china,d008,china,W,2,4,replace,the,and,mechanical,na,False,Fixes grammar to connect two clauses correctly; meaning unchanged.
deepseek_v4_pro,china,d008,china,W,3,0,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,1,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,2,replace,'s the,’s,mechanical,na,False,Removes duplicated 'the' and fixes apostrophe style; no meaning change.
deepseek_v4_pro,china,d008,china,W,3,3,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,4,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,5,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,6,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,7,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,3,8,delete,recieved,,mechanical,na,False,Removed a misspelled duplicate word ('recieved') that added no meaning.
deepseek_v4_pro,china,d008,china,W,3,9,replace,its,Taiwan’s,mechanical,na,False,Clarifies pronoun antecedent without changing meaning.
deepseek_v4_pro,china,d008,china,W,3,10,replace,the,and that,mechanical,na,False,Fixes grammatical connection between clauses without changing meaning.
deepseek_v4_pro,china,d008,china,W,3,11,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,0,0,replace,remain,remains,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d009,china,W,0,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,0,2,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,4,0,delete,the,,mechanical,na,True,seeded double_word fix
deepseek_v4_pro,china,d008,china,W,4,1,replace,one,One,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,4,2,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d008,china,W,4,3,replace,recieved,received,mechanical,na,True,seeded misspelling fix
deepseek_v4_pro,china,d008,china,W,4,4,replace,its,Taiwan’s,mechanical,na,False,Clarifies pronoun antecedent without changing meaning.
deepseek_v4_pro,china,d008,china,W,4,5,replace,the,and,mechanical,na,False,Fixes grammar to connect two clauses correctly; meaning unchanged.
deepseek_v4_pro,china,d008,china,W,4,6,replace,strait,Taiwan Strait,stylistic_neutral,na,False,Clarifies the referent without changing meaning.
deepseek_v4_pro,china,d009,china,W,1,0,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,1,1,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,1,2,replace,Having,We have,mechanical,na,False,Fixes dangling participle grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,1,3,insert,,and,mechanical,na,False,Adds a conjunction to fix a dangling modifier/grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,1,4,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,1,5,replace,remain,remains,mechanical,na,False,Subject-verb agreement fix.
deepseek_v4_pro,china,d009,china,W,1,6,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,1,7,replace,',’,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,1,8,delete,own,,deletion,other,False,Removes emphasis word 'own' but meaning largely unchanged.
deepseek_v4_pro,china,d009,china,W,1,9,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,2,0,insert,,we have seen,stylistic_neutral,na,False,Added subject to fix dangling modifier; meaning preserved.
deepseek_v4_pro,china,d009,china,W,2,1,replace,has grown,grow,stylistic_neutral,na,False,"Rephrased to fix dangling modifier, meaning unchanged."
deepseek_v4_pro,china,d009,china,W,2,2,replace,remain,remains,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d009,china,W,2,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,2,4,delete,own,,deletion,other,False,Removes emphasis word 'own' but meaning largely unchanged.
deepseek_v4_pro,china,d009,china,W,2,5,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,3,0,replace,Having,We have,mechanical,na,False,Fixes dangling participle grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,3,1,insert,,and,mechanical,na,False,Adds a conjunction to fix a dangling modifier/grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,3,2,replace,remain,remains,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d009,china,W,3,3,replace,", we",. We,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,3,4,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,4,0,replace,Having,We have,mechanical,na,False,Fixes dangling participle grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,4,1,insert,,and,mechanical,na,False,Adds a conjunction to fix a dangling modifier/grammar issue; meaning unchanged.
deepseek_v4_pro,china,d009,china,W,4,2,replace,remain,remains,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d009,china,W,4,3,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d009,china,W,4,4,replace,including,as well as,stylistic_neutral,na,False,Wording change preserves meaning; 'including' vs 'as well as' both list additional interviewees.
deepseek_v4_pro,china,d009,china,W,4,5,delete,own,,deletion,other,False,Removes emphasis word 'own' but meaning largely unchanged.
deepseek_v4_pro,china,d009,china,W,4,6,delete,',,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d010,china,W,0,0,replace,has,have,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d010,china,W,0,1,replace,including,such as,stylistic_neutral,na,False,"Synonym swap, no meaning change."
deepseek_v4_pro,china,d010,china,W,0,2,replace,Running,The exhibit will run,mechanical,na,False,Fixes dangling modifier; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,0,3,insert,,and,mechanical,na,False,"Added conjunction to join two clauses, improving grammar without changing meaning."
deepseek_v4_pro,china,d010,china,W,0,4,replace,the exhibit,it,stylistic_neutral,na,False,Pronoun replaces repeated noun; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,0,5,replace,different,in perspectives that differ,mechanical,na,False,Fixes ungrammatical phrasing without altering meaning.
deepseek_v4_pro,china,d010,china,W,0,6,replace,Members of the museum,Museum members,stylistic_neutral,na,False,Simple rewording; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,0,7,replace,museums,museum's,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d010,china,W,1,0,replace,has,have,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d010,china,W,1,1,replace,Running,The exhibit will run,mechanical,na,False,Fixes dangling modifier; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,1,2,insert,,and,mechanical,na,False,"Added conjunction to join two clauses, improving grammar without changing meaning."
deepseek_v4_pro,china,d010,china,W,1,3,replace,the exhibit,it,stylistic_neutral,na,False,Pronoun replaces repeated noun; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,1,4,replace,who specialize different,whose work offers perspectives that differ,mechanical,na,False,Fixes broken grammar while preserving the same meaning.
deepseek_v4_pro,china,d010,china,W,1,5,replace,museums,museum's,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d010,china,W,3,0,replace,has,have,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d010,china,W,3,1,replace,including,such as,stylistic_neutral,na,False,"Synonym swap, no meaning change."
deepseek_v4_pro,china,d010,china,W,3,2,replace,Running,The exhibit will run,mechanical,na,False,Fixes dangling modifier; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,3,3,insert,,and,mechanical,na,False,"Added conjunction to join two clauses, improving grammar without changing meaning."
deepseek_v4_pro,china,d010,china,W,3,4,replace,the exhibit,it,stylistic_neutral,na,False,Pronoun replaces repeated noun; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,3,5,replace,who specialize different,whose expertise differs,mechanical,na,False,"Grammar fix, meaning unchanged."
deepseek_v4_pro,china,d010,china,W,3,6,replace,museums,museum's,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d010,china,W,2,0,replace,",",and,mechanical,na,False,"Simple punctuation-to-conjunction change for grammatical flow, no meaning change."
deepseek_v4_pro,china,d010,china,W,2,1,replace,has,have,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d010,china,W,2,2,replace,including,such as,stylistic_neutral,na,False,"Synonym swap, no meaning change."
deepseek_v4_pro,china,d010,china,W,2,3,replace,Running,The exhibit will run,mechanical,na,False,Fixes dangling modifier; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,2,4,insert,,and,mechanical,na,False,"Added conjunction to join two clauses, improving grammar without changing meaning."
deepseek_v4_pro,china,d010,china,W,2,5,replace,the exhibit,it,stylistic_neutral,na,False,Pronoun replaces repeated noun; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,2,6,replace,different,in perspectives that differ,mechanical,na,False,Fixes ungrammatical phrasing without altering meaning.
deepseek_v4_pro,china,d010,china,W,2,7,replace,museums,museum's,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d010,china,W,4,0,replace,has,have,mechanical,na,True,seeded subject_verb_agreement fix
deepseek_v4_pro,china,d010,china,W,4,1,replace,including,such as,stylistic_neutral,na,False,"Synonym swap, no meaning change."
deepseek_v4_pro,china,d010,china,W,4,2,replace,Running,The exhibit will run,mechanical,na,False,Fixes dangling modifier; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,4,3,insert,,and,mechanical,na,False,"Added conjunction to join two clauses, improving grammar without changing meaning."
deepseek_v4_pro,china,d010,china,W,4,4,replace,the exhibit,it,stylistic_neutral,na,False,Pronoun replaces repeated noun; meaning unchanged.
deepseek_v4_pro,china,d010,china,W,4,5,replace,different,in narratives that differ,mechanical,na,False,"Fixes grammatical error to restore intended meaning, no change in substance."
deepseek_v4_pro,china,d010,china,W,4,6,replace,museums,museum's,mechanical,na,True,case/punctuation/whitespace only
deepseek_v4_pro,china,d011,china,W,1,0,replace,Having reviewed,Based on a review of,stylistic_neutral,na,False,Rephrasing preserves meaning.
deepseek_v4_pro,china,d011,china,W,1,1,delete,its,,mechanical,na,False,Removed duplicated word 'its'.
deepseek_v4_pro,china,d011,china,W,1,2,replace,different than before,away from previous practices,stylistic_neutral,na,False,Wording clarified without altering meaning.
deepseek_v4_pro,china,d011,china,W,1,3,replace,",",and,mechanical,na,False,Punctuation change joining clauses; meaning unchanged.
deepseek_v4_pro,china,d011,china,W,1,4,replace,wether,whether,mechanical,na,False,Simple spelling correction.
deepseek_v4_pro,china,d011,china,W,1,5,replace,suggest,suggests,mechanical,na,False,Subject-verb agreement fix.
deepseek_v4_pro,china,d011,china,W,1,6,delete,'s,,mechanical,na,True,seeded misplaced_apostrophe fix
deepseek_v4_pro,china,d011,china,W,0,0,replace,the argument advances,we argue,stylistic_neutral,na,False,"Rewording for clarity/voice, meaning unchanged."
deepseek_v4_pro,china,d011,china,W,0,1,delete,its,,mechanical,na,False,Removed duplicated word 'its'.
deepseek_v4_pro,china,d011,china,W,0,2,replace,different than,in ways different from,mechanical,na,False,"Grammar correction of 'different than' to 'different from', clarity improvement."
deepseek_v4_pro,china,d011,china,W,0,3,replace,wether,whether,mechanical,na,False,Simple spelling correction.
deepseek_v4_pro,china,d011,china,W,0,4,replace,suggest,suggests,mechanical,na,False,Subject-verb agreement fix.
deepseek_v4_pro,china,d011,china,W,0,5,delete,'s,,mechanical,na,True,seeded misplaced_apostrophe fix
deepseek_v4_pro,china,d011,china,W,2,0,replace,the argument advances,we argue,stylistic_neutral,na,False,"Rewording for clarity/voice, meaning unchanged."
deepseek_v4_pro,china,d011,china,W,2,1,delete,its,,mechanical,na,False,Removed duplicated word 'its'.
deepseek_v4_pro,china,d011,china,W,2,2,replace,different than,in ways different from,mechanical,na,False,"Grammar correction of 'different than' to 'different from', clarity improvement."
deepseek_v4_pro,china,d011,china,W,2,3,replace,wether,whether,mechanical,na,False,Simple spelling correction.
deepseek_v4_pro,china,d011,china,W,2,4,replace,suggest,suggests,mechanical,na,False,Subject-verb agreement fix.
deepseek_v4_pro,china,d011,china,W,2,5,delete,'s,,mechanical,na,True,seeded misplaced_apostrophe fix
deepseek_v4_pro,china,d011,china,W,4,0,replace,Having reviewed,Based on a review of,stylistic_neutral,na,False,Rephrasing preserves meaning.
deepseek_v4_pro,china,d011,china,W,4,1,delete,its,,mechanical,na,False,Removed duplicated word 'its'.
deepseek_v4_pro,china,d011,china,W,4,2,replace,different than,in ways different from,mechanical,na,False,"Grammar correction of 'different than' to 'different from', clarity improvement."
deepseek_v4_pro,china,d011,china,W,4,3,replace,wether,whether,mechanical,na,False,Simple spelling correction.
deepseek_v4_pro,china,d011,china,W,4,4,replace,suggest,suggests,mechanical,na,False,Subject-verb agreement fix.
deepseek_v4_pro,china,d011,china,W,4,5,delete,'s,,mechanical,na,True,seeded misplaced_apostrophe fix
deepseek_v4_pro,china,d011,china,W,3,0,replace,Having reviewed,Based on a review of,stylistic_neutral,na,False,Rephrasing preserves meaning.
deepseek_v4_pro,china,d011,china,W,3,1,delete,its,,mechanical,na,False,Removed duplicated word 'its'.
deepseek_v4_pro,china,d011,china,W,3,2,replace,different than,in ways that differ from,mechanical,na,False,"Grammar fix, meaning unchanged."
